"id","recipient_id","step_number","subject","body","sent_at","thread_id","message_id","created_at"
"8abb2450-5642-426b-8ef8-2a6025591be1","1f71aa12-6297-484d-b9e5-cb85b3dad97e","1","A Small Ritual, Big Signal","<p>Hello GreenRX Sauk City team,</p><p>I hope this note finds you well. I found your contact on Leafly and was drawn to your commitment to the local community and unique retail touch.</p><p>I wanted to share something you might find interesting. Custom hemp wick rolls – co-branded with The Last Prisoner Project, as RAW recently did – are quietly changing how shops signal connection to real cannabis culture. Co-branding lets every roll become a gesture of justice and authenticity. There’s something about hemp wick that’s invisible to outsiders but instantly respected by connoisseurs—and it sets stores apart with almost no footprint.</p><p>If you’d like, I can show you how your logo would look on a roll (no pressure, just to visualize). Or you can check out our partnership with RAW and LPP here: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">https://www.lastprisonerproject.org/raw-take-action</a></u></b>.</p><p>Would a quick mockup be of interest?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:39:56.101Z""","19adf817a48834c0","<CAHh8mdZutN3DcsDs6_Ws84N5r-VqhPG02OBzUtagvHw6d1_3vA@mail.gmail.com>","""2025-12-02T14:39:56.198Z"""
"8b6f6577-2ce6-4c60-bbbb-0d80fd60782c","1b8a44b2-9456-450f-bbdb-b36c7ce60fab","1","A Small Ritual, Big Impact","<p>Hello Ray,</p><p>I came across your contact on Leafly and was inspired by BUDSSMOKE's creative community focus. I’m reaching out from Natural Materials Unlimited, where we make custom hemp wick for shops looking to deepen cultural credibility while supporting real change.</p><p>We partnered with RAW and the <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">Last Prisoner Project</a></u></b>, connecting a simple ritual to a bigger mission—helping restore justice for those impacted by prohibition. Offering co-branded hemp wick isn’t just an impulse accessory; it’s a signal to connoisseurs and a nod to those who value the craft behind the counter.</p><p>Would you be curious to see how BUDSSMOKE’s logo might look on a roll?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:35:45.814Z""","19adf7da88e0ae4e","<CAHh8mdZ-_WvWEUJo_5vW8O4V0x8Ct_ir0BHvqE1oWX3xrBgvpQ@mail.gmail.com>","""2025-12-02T14:35:45.911Z"""
"8cc59d34-bdc4-4a40-902d-505dcadc61c5","00744c09-1f1b-4d33-b9f7-45dfed570e48","1","A Small Ritual, Big Meaning","<p>Hello Sweet Tree Farms Team,</p><p>I found your contact on Leafly and was impressed by your focus on quality and local craft. I’m reaching out as the founder of Natural Materials Unlimited—makers of hemp wick used by connoisseurs who value ritual as much as product.</p><p>We recently partnered with The Last Prisoner Project and RAW to co-brand rolls supporting justice work in our industry. Your dispensary could do the same: make every hemp wick roll a quiet statement of care and authenticity. This isn’t a generic offer—it’s about cultural connection and a tactile expression of your values.</p><p>If you’d like to see how your logo might look on a roll, I’m happy to send a visual (no file attachments, just a quick preview). Here’s the LPP/RAW partnership for reference: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">https://www.lastprisonerproject.org/raw-take-action</a></u></b>.</p><p>Would a custom mockup be useful for your team?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-26T14:01:09.031Z""","19ac077cf0e9cdac","<CAHh8mdbEsyDCkbU7rasL7DL6QecJQTKY3hFa3fMjcAnV2oK3Jw@mail.gmail.com>","""2025-11-26T14:01:09.094Z"""
"8e08ac5f-646f-483a-818d-6c9b9c0877ff","891862a1-2d09-4a58-b7d9-f67683e33651","1","Partnering for Purpose","<p>Hi,</p><p>I found your email on Leafly and wanted to reach out. If you're the right person to discuss wholesale accessories, that's great—if not, I'd appreciate being introduced to whoever handles product sourcing.</p><p>We’re building something impactful with our co-branded hemp wick alongside The Last Prisoner Project. This partnership not only elevates your product offerings but also helps fund real justice work for those affected by outdated cannabis laws.</p><p>If you’d like to explore how this works, I’d be happy to share more details.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let’s Meet! Ask me about a video call and virtual tour!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 USA</p>","""2025-11-13T09:50:38.169Z""","19a7c9fc82f9e5de","<CAHh8mdYJ1D44L9_0q_3+avVRQMYHvLOj6gFexYi9T5ZMuVztxA@mail.gmail.com>","""2025-11-13T09:50:38.169Z"""
"8ef80ecc-c041-40bb-bdc0-7044dd1f8f47","042384e0-482a-4829-9a69-bfc3b444bf29","1","Montana, Ritual, and Justice","<p>Hello Zen Medicine team,</p><p>I found your contact on Leafly while searching for retailers who bring care and craft directly to the cannabis experience. I was struck by how you emphasize culture and quality in Montana—values not every shop leads with these days.</p><p>I’m reaching out because there’s a quiet way dispensaries are signaling connoisseur credibility without hype: co-branded hemp wick. Our work with the Last Prisoner Project and RAW shows how even small gestures help shops move from just retail to real community anchors. You can see what this partnership looks like here: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">LPP/RAW partnership</a></u></b>.</p><p>If you're curious, would you like to see how your Zen Medicine logo could look on a hemp wick roll? No attachments, just a visual to start a conversation.</p><p>--<br/>Best Regards,<br/>Michael Klepacz<br/>Let's Meet! Ask me about a zoom call!<br/>Founder - Natural Materials Unlimited<br/>+48 662 331 212 (Whatsapp)<br/>+1 (517) 312-3530 (USA)</p>","""2025-11-26T20:04:11.178Z""","19ac1c42e918b28c","<CAHh8mdbRtwtYkfSdBtBJ2=z0WaORsE6wGuxXdrF6ZHGFAMnMhg@mail.gmail.com>","""2025-11-26T20:04:11.239Z"""
"8f6c44df-8805-4100-8af3-e2d6eebcd1be","eabfcfa4-db9f-4bd8-97d9-5ea3ee0fea74","1","Hemp Wick, Store Identity","<p>Hello Bloominati team,</p><p>I hope this note finds you well. I came across your contact on Leafly and wanted to reach out directly as a fellow founder who builds purposeful products for cannabis retail.</p><p>Every successful shop stands on two pillars: smooth operations and true cultural credibility. A small touch like co-branded hemp wick—European-grown, dipped in natural beeswax—can quietly elevate your store from just retail to recognized participant in the ritual. Our partnership with Last Prisoner Project and RAW shows how a simple roll can mean both craft and justice in one gesture. You can see the RAW/LPP story <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">here</a></u></b>.</p><p>If you’re curious what your logo would look like, would you like me to send over a custom mockup?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:54:52.243Z""","19adf8f277fb3ae9","<CAHh8mdatwMNn--iRVdFk_yiBPSKc4zLzpj4sgX9S1ERKEd64eA@mail.gmail.com>","""2025-12-02T14:54:52.341Z"""
"8fe5e620-3913-4158-badd-8a0c1ae9eedf","0ee5536c-bb8d-4411-af45-2a071ed54384","1","Hemp Wick, Real Connection","<p>Hello Top Shelf Express team,</p><p>I hope your week is running smoothly. I found your contact on Leafly and wanted to reach out directly.</p><p>Quick note—our team at Natural Materials Unlimited manufactures European hemp wick, now co-branded with The Last Prisoner Project. RAW did a version with LPP for a reason: real connoisseurs notice when a shop cares about the craft. These rolls aren’t just an accessory—they’re a sign of understanding the daily ritual that sets true brands apart.</p><p>See the LPP/RAW partnership <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">here</a></u></b>. Curious how your logo would look on a roll?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:26:50.536Z""","19adf757d19ca2e0","<CAHh8mdbCP2UTQ90CbgkryONK33UZyEBVjwUEpQ9+E-6Qyu4Jhg@mail.gmail.com>","""2025-12-02T14:26:50.628Z"""
"9109edf2-d5b8-4a0c-a056-9c55dbfa07aa","00eb0ee2-f938-409e-8ca7-b6dcf9f00409","2","Re: Let’s Build Credibility Together","<p>Hello Kushella team,</p><p>Last week I shared a simple perspective on how co-branded hemp wick helps build real trust with connoisseurs who notice every detail. I keep thinking how your shop’s focus on experience could be amplified by something so small, but meaningful.</p><p>The <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">RAW x LPP partnership</a></u></b> showed how a classic staple—done right—can stand for more. If you’re curious, I’d be glad to send a mockup with your logo, just to see how it feels in your brand’s world.</p><p>Would seeing a visual make sense for you right now?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-11-27T14:17:18.976Z""","19ac08cd358219d3","<CAHh8mdasUOnAFFFGF=MeSJyD9Ypa6epuEgqsaE3rrpWdaBfgrA@mail.gmail.com>","""2025-11-27T14:17:19.039Z"""
"91ad8d92-c39d-41ea-a388-a35c24cbf011","c899e6ba-fc49-4c15-82c1-77538f3d3110","1","Something for Your Counter","<p>Hello 4K Cannabis team,</p><p>I hope this note finds you well. I came across your contact on Leafly and wanted to reach out directly.</p><p>I admire your focus on community and genuine cannabis culture. I believe there’s a small detail that could make your customer experience even more memorable: co-branded hemp wick rolls, crafted in partnership with the Last Prisoner Project. For reference, RAW recently partnered with LPP—a move that resonated with connoisseurs and first-timers alike. Your store could do the same.</p><p>It’s a unique way to show customers that you understand the rituals and stand for something bigger than commerce. Each roll supports LPP’s mission to bring justice to those impacted by prohibition. This isn’t a pitch—just a simple idea with real impact. If you’re curious, I’d be happy to show you how your logo might look on a roll: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">see our LPP/RAW example</a></u></b>.</p><p>Would you like to see a custom mockup for 4K Cannabis?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:44:02.463Z""","19adf853c5643009","<CAHh8mdZxpvBd3_tU3RMskNj245oEanzxtT5vsscQH6H1D07AeQ@mail.gmail.com>","""2025-12-02T14:44:02.594Z"""
"93a60963-796d-4e70-9530-c1ee71f6b389","1365a9d3-42cb-4f6c-8b44-2eea8d36a1a5","1","A Different Kind of Wick","<p>Hello Ultra Health Lordsburg team,</p><p>I hope this note finds you well. I came across your contact on Leafly and wanted to share an idea I think aligns with your store’s dedication to personal, meaningful customer experiences.</p><p>We craft European-grown hemp wick in our own zero-waste facility—clean, natural, and culturally important to those who take their rituals seriously. Our recent co-brand with the Last Prisoner Project and RAW isn’t just for big brands. It’s proof that even small acts in-store can quietly support justice, signal respect, and build real trust with connoisseurs.</p><p>If you want to see how your branding could look on a roll like the <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">RAW x LPP collaboration</a></u></b>, I can show a quick mockup. Would that be of interest?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let&#39;s Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:30:29.586Z""","19adf78d5db5e7c0","<CAHh8mda2po62JvCdL27SJmPSELUdpGxzQG97eNzbkxrjNgzDqw@mail.gmail.com>","""2025-12-02T14:30:29.682Z"""
"96968b8a-d066-4b69-a50e-339a719efdbf","1e49b5e1-7aa7-452f-a065-9d6b5a5c3f34","1","Cultural Connection Opportunity","<p>Hello Indigo Farms,</p><p>I came across your contact on Leafly and was drawn to your personal, craft-centered approach. My name is Michael—founder of Natural Materials Unlimited. We make European-grown hemp wick that connoisseurs notice, and chains often overlook.</p><p>Your appointment-only model stands out. I think Indigo could quietly set itself apart with a co-branded LPP hemp wick roll—just like RAW did with their own collaboration. A small custom roll isn’t just a retail extra. It’s a sign you understand the ritual, while backing real advocacy with The Last Prisoner Project. <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>See the LPP/RAW partnership</u></b></a>.</p><p>If you’re open, would you like to see a quick digital mockup of your logo on a roll? It’s simple, visual, and there’s never any pressure.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:38:24.865Z""","19adf8015c738ea7","<CAHh8mdZd3Ft3y3RJ3njXE8MbveWrUw94zLPekunnPfX37A+pkw@mail.gmail.com>","""2025-12-02T14:38:24.995Z"""
"970554db-e59c-4e95-a30a-fa8b88a9ee13","b5340802-cf57-493f-945c-aac8aa34639d","1","Hemp Wick for Michigan","<p>Hello Grant,</p><p>I found your contact on Leafly and noticed High Profile’s dedication to both community and cannabis culture. I’m Michael, founder at NMU, and I wanted to share something that might resonate with your team.</p><p>Our custom hemp wick rolls aren’t widely available, but they carry weight with real connoisseurs—the same crowd that shops with you. They’re handcrafted in Europe, coated in natural beeswax, and made to quietly signal authenticity behind the counter.</p><p>There’s also a cultural layer: through a partnership with <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>Last Prisoner Project x RAW</u></b></a>, stores like yours can connect each roll to real change in our industry. Would you be interested in seeing how your branding might look on a roll?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T15:00:33.555Z""","19adf945b7f5ab31","<CAHh8mdbYD3bdsRQYevioHLnxHOieqAXPSEKrUA=othan8KDdxA@mail.gmail.com>","""2025-12-02T15:00:33.651Z"""
"9990fc45-d264-44c3-9f5e-cd0cfd54b961","382faa5c-798c-4ed3-aa41-5b30ec24eeb3","1","A Small Ritual, Big Impact","<p>Hello Blue Mountain Collective,</p><p>I hope this note finds you well. I found your contact on Leafly and was impressed by your community-first approach to cannabis. I’m Michael, founder at Natural Materials Unlimited. We craft European hemp wick—coated in beeswax, made for connoisseurs—out of a zero-waste facility. </p><p>Chains are strong on the business side, but customers can sense when a store gets the culture. Adding a custom-branded roll signals you understand the ritual behind the plant. When we partnered with RAW and the Last Prisoner Project, it helped connect the dots between ethical action and authentic experience. You can see that partnership <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">here</a></u></b>.</p><p>If you’re curious, would you like to see how your logo might look on a roll?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:55:05.481Z""","19adf8f5a77ff032","<CAHh8mdaGUwr427_RXgGZMxBHCmd+LvUMC4ChcVNv7o-TSTOOGQ@mail.gmail.com>","""2025-12-02T14:55:05.578Z"""
"99d07c11-865d-4e8d-984c-34eb2029df56","05766597-5e2f-44f1-a641-52bf093cf493","2","Re: Local Ritual, Real Impact","<p>Hello HypeHerbally Team,</p><p>Just checking in since last week. There’s something about custom hemp wick that says you’re part of the inner circle—not just another retail name. The rolls we produce really resonate with people who care about ritual and authenticity.</p><p>If you’re curious, you can see how the HypeHerbally brand could appear in an LPP-inspired way, like RAW did with their <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold; text-decoration:underline;"">Last Prisoner Project x RAW</a> release. No rush—happy to mock up an example any time.</p><p>Would seeing a sample visual help you decide if it fits your store’s culture?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:18:11.438Z""","19ac242f032109d3","<CAHh8mdZ1nZpUiHQEE=PFNOpz7ndMAbnsur=QMKArbZqN=gb3bA@mail.gmail.com>","""2025-12-02T14:18:11.571Z"""
"99f9952c-c28d-41a0-a4d7-38c0a94fcade","031ec23d-4038-4e4c-b7e8-fc362d6ec618","2","Re: Hemp Wick, Human Touch","<p>Hello Silverleaf team,</p><p>Just circling back to share a detail I didn’t mention—hemp wick isn’t just another accessory. When real connoisseurs see it on the counter, it becomes a subtle handshake: your shop understands what matters to them.</p><p>I also wanted you to know about the <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold;text-decoration:underline;"">RAW and LPP partnership</a>—chains using co-branded rolls are seeing customers linger, share, and recognize that deeper care for the ritual and the cause.</p><p>If you’re curious, would you like a quick mockup of your logo so you can see the vibe for yourself?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:15:44.499Z""","19ac1823999119e9","<CAHh8mdZOaYq9Bxq64h+HHe=M38hFMM+J_VHjnAcLkWUd5RFA8w@mail.gmail.com>","""2025-12-02T14:15:44.596Z"""
"9a523d16-55e6-4caa-aac6-2f277629af47","1d39a9bb-0194-4303-a1a6-4b4c6dc99bc7","1","Co-Branding with Purpose","<p>Hello Cherry,</p><p>I hope this note finds you well. I came across your contact on leafly and wanted to reach out directly.</p><p>Seeing how Catalyst Cherry builds community, I wanted to share something that puts culture and purpose at the center. We manufacture European hemp wick rolls you can co-brand—small but high-margin, and a real signal for connoisseurs who care about ritual and craft. Giving out a custom roll becomes more than merch—it’s a way for customers to feel your store truly gets it.</p><p>Our partnership with <a href=""https://www.lastprisonerproject.org/raw-take-action"" style=""font-weight:bold; text-decoration:underline;"">LPP/RAW</a> turned this into a quiet act of justice on the shelf. Curious how it would look with your logo? I can send a mockup—no expectations, just a quick visual.</p><p>Would seeing a sample help you decide if this fits Catalyst’s vibe?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:37:30.773Z""","19adf7f42520eb2d","<CAHh8mdZvK2oHy1dwy9WU+nH5s0oAZXiv7Tur=b6xhRR-2ma9ig@mail.gmail.com>","""2025-12-02T14:37:30.902Z"""
"9acb0663-ab79-415b-a8a5-a73a80a700f6","0519e354-1000-4d73-a6e0-2356e5e7995e","2","Re: Quick thought for Kindling","<p>Hello Kindling team,</p><p>Just checking in after my last note. Most shops don’t realize how much cultural weight a simple hemp wick roll carries—especially for those customers who care about ritual and authenticity. Our collaboration with <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>LPP and RAW</u></b></a> is a sign that even small details can change the conversation around cannabis retail.</p><p>Would you be interested in a custom mockup of your logo on a roll? No pressure, just curious if this sparks any ideas for your team.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:17:44.378Z""","19ac2194dae9e5c8","<CAHh8mdZV+yz_ia+7m6Li6kSGyKOdefUHWtYgEVYyFbbCoevciQ@mail.gmail.com>","""2025-12-02T14:17:44.508Z"""
"9d5db67e-d849-4458-a0cd-855d73aa604d","061021a3-cd0a-45b0-b893-61c747a9cc72","2","Re: A Small but Powerful Signal","<p>Hello Elevated – Brooks St Team,</p><p>I wanted to quickly follow up and see if the idea of co-branded hemp wick resonated with your vision for the shop. We've seen that when dispensaries lean into the details that matter to connoisseurs, it’s noticed—especially in places where the ritual is taken seriously.</p><p>Our recent work with RAW and Last Prisoner Project helped a few pioneering stores stand out as more than just retailers. Their teams saw firsthand how something as simple as a branded roll can quietly shift perception in the shop—and in the community.</p><p>If you’re curious, you can read more about the LPP/RAW partnership <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">here</a></u></b>. Would you like a quick mockup with your logo, just to see the idea?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:18:27.932Z""","19ac25a0b36c8c0b","<CAHh8mdZ=OYgk5EWTuyStUHF9cJZcBEOKayoeBt-bcDvBUTXskw@mail.gmail.com>","""2025-12-02T14:18:28.065Z"""
"9d9cd438-5065-4af9-b481-80de9f6999df","a987328a-32f5-4bd1-a667-dfa1f4aee6a9","1","Explore Co-Branding Opportunities with LPP","<p>Hi,</p><p>I found your email on Leafly and wanted to reach out. I acknowledge I may not be speaking to the right person, but if you're the right contact for discussing wholesale accessories, that's great—if not, I'd appreciate being introduced to whoever handles product sourcing.</p><p>We offer sustainable hemp wick co-branded with The Last Prisoner Project. It’s a powerful way to enhance your product lineup while supporting crucial justice initiatives. You can see how brands like RAW have made it work here: <a href=""https://www.lastprisonerproject.org/raw-take-action"">RAW for LPP</a>.</p><p>Would you be open to a quick conversation about this impactful collaboration?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let’s Meet! Ask me about a video call and virtual tour!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 USA</p>","""2025-11-13T09:55:23.011Z""","19a7ca42009c9c71","<CAHh8mda6i8COZq4Zg37-kkL+s7OAD-MyuKJEuSF=dRGnvdfcKQ@mail.gmail.com>","""2025-11-13T09:55:23.011Z"""
"9ff412a1-73b4-4155-97e1-4fe406dfcab9","11077393-1837-48a0-a056-91bad0d7a0fc","1","Building Ritual, Not Just Retail","<p>Hello Lisbon Cannabis Team,</p><p>I hope this note finds you well. I found your contact on Leafly, and your focus on curating true quality in Lisbon Falls stood out to me.</p><p>I'm Michael at NMU. We make European-grown hemp wick rolls—crafted with natural beeswax—in our own zero-waste facility. RAW’s recent co-brand with The Last Prisoner Project caught my eye, and we’re enabling shops like yours to do the same: elevate displays and connect ethically with the scene, not just stock another item. <a href=""https://www.lastprisonerproject.org/raw-take-action""><b><u>The LPP/RAW partnership is proof that the right products can tell a story</u></b></a>. It’s a rare chance to demonstrate care for both ritual and justice, all in the palm of a customer’s hand.</p><p>Curious how Lisbon Cannabis would look on a custom roll?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:28:09.507Z""","19adf76b1b63c6d7","<CAHh8mdaxODuanFEfa46H-TewrL_EJxFCE8y=gwZ7rqZWeSy2vg@mail.gmail.com>","""2025-12-02T14:28:09.603Z"""
"a094bb55-79d2-45bc-b7c0-55b64b1c9f27","0df0cd76-5544-422e-a760-3781001031aa","1","Cultural Impact, Small Detail","<p>Hello Scott,</p><p>I found your contact on Leafly and wanted to reach out directly.</p><p>Most dispensaries do well on the operational side, but few earn respect from true connoisseurs. One detail we’ve seen shift that perception is custom hemp wick—small, but a quiet signal of care. With the RAW x Last Prisoner Project co-branding as proof, local shops can tap into the same wave and become more than just a storefront.</p><p>Would you be interested in seeing how Missouri Wild’s logo looks on a roll? Here’s what RAW did with LPP: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"" target=""_blank"">see the partnership</a></u></b>.</p><p>Let me know and I can send a quick mockup.</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:25:44.497Z""","19adf747aa11e7f9","<CAHh8mdZaUPUHCXp==T=FEE3MkhjdJ-GCg+obpMEqqdhEuN8inQ@mail.gmail.com>","""2025-12-02T14:25:44.592Z"""
"a0dce13c-1d98-410b-9dbf-dc30715e226d","551380c7-c363-4b61-ba78-4c3419401ebf","1","Elevate Every Ritual","<p>Hello 420 Hangar Team,</p><p>I came across your contact on Leafly and noticed your focus on authentic, customer-centered cannabis. As someone who builds things from scratch, I thought you might appreciate an idea that quietly blends culture and purpose.</p><p>We make a European-grown hemp wick that’s become a true connoisseur signal—and now there’s a partnership between <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">RAW and Last Prisoner Project</a></u></b> using custom-branded rolls. Shops like yours can align with this milestone, offering a tactile gesture of justice and credibility in one.</p><p>If you want, I can show how your logo would look on a roll—no obligation, just a visual. Curious how this would feel for your shop?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:43:09.450Z""","19adf846daed3328","<CAHh8mdaHuPnwFAzU26PEzbPVLMY_LPBuuTdaYkdyzYX_D1rWVA@mail.gmail.com>","""2025-12-02T14:43:09.585Z"""
"a3dcaa0b-f8a6-4074-b58a-c22eb76178c7","02dfbbd8-fe84-476a-9e7e-b31c51f93c2a","2","Re: A Small Signal of Care","<p>Hello Burlington Cannabis Co. team,</p><p>Hope your week’s going smoothly. I keep thinking about how the right touch can set a shop apart—especially when it shows you care about the same ritual your customers do. Most chains have never even tried co-branded hemp wick, but you’d be surprised how many regulars remember the first store that offered it.</p><p>The RAW x Last Prisoner Project partnership showed it’s more than just an accessory—it's a way to support justice and real culture at the same time. Want to see a quick mockup of how your brand fits into that story?</p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)","""2025-12-02T14:15:31.495Z""","19ac16f075423179","<CAHh8mdbUtuGmqytSiEqUN1GL7BxiDJe4tgCbR97_AD__D7OUVg@mail.gmail.com>","""2025-12-02T14:15:31.589Z"""
"a4bacc8d-bf8d-4aad-9892-1869a70321fb","1c8b5b2e-3712-40be-931e-ad3a71029b0f","1","Co-branding with purpose","<p>Hello Status IE team,</p><p>Hope your week’s going well.</p><p>I found your contact on Leafly and was drawn to your focus on accessibility. I’ve built NMU to bridge gaps in the industry—our hemp wick connects operational excellence with connoisseur culture. Custom rolls co-branded with the Last Prisoner Project add another layer: every product on your counter quietly supports justice for people still affected by prohibition. We partnered with RAW to prove it’s doable—your shop can, too.</p><p>Would you like to see your logo on a roll? Here’s how it works with LPP: <b><u><a href=""https://www.lastprisonerproject.org/raw-take-action"">lastprisonerproject.org/raw-take-action</a></u></b></p><p>Open to a quick mockup?</p><p>--<br>Best Regards,<br>Michael Klepacz<br>Let's Meet! Ask me about a zoom call!<br>Founder - Natural Materials Unlimited<br>+48 662 331 212 (Whatsapp)<br>+1 (517) 312-3530 (USA)</p>","""2025-12-02T14:36:33.198Z""","19adf7e610779baf","<CAHh8mdani57wZ7RQetkx6ascwPf67_HAsEDHaA5zg6A8bUH1Fg@mail.gmail.com>","""2025-12-02T14:36:33.290Z"""
